time_ms,band0,band1,band2,band3,band4,band5,band6,band7,total
235,0.954718,0.948739,0.927872,0.887289,0.832173,0.729815,0.501949,0.142295,5.92485
236,0.434496,0.431767,0.379288,0.259721,0.151554,0.0797442,0.0547838,0.015477,1.80683
237,1.24142,1.23358,1.13989,0.916655,0.677495,0.464155,0.31827,0.0894026,6.08087
238,0.789082,0.784097,0.747098,0.658874,0.550893,0.426841,0.292638,0.0821631,4.33169
239,0.679947,0.675624,0.630744,0.52211,0.398918,0.280356,0.191779,0.0534817,3.43296
240,0.554251,0.550713,0.499994,0.379568,0.256556,0.158098,0.107984,0.0299765,2.53714
241,1.51842,1.50869,1.43054,1.24441,1.023,0.780241,0.532128,0.147055,8.18449
242,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0
244,0.615925,0.611928,0.563326,0.446386,0.319937,0.208906,0.141828,0.0386603,2.9469
245,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0
247,0.772594,0.767525,0.728771,0.636437,0.524858,0.399872,0.270386,0.0728167,4.17326
248,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0
250,0.826452,0.820949,0.78648,0.706407,0.606202,0.481465,0.323734,0.0857255,4.63741
251,0,0,0,0,0,0,0,0,0
252,1.33323,1.32429,1.23301,1.01493,0.771987,0.54054,0.362455,0.0951888,6.67564
253,0.752586,0.747523,0.706946,0.610147,0.494831,0.369686,0.247611,0.06481,3.99414
254,0,0,0,0,0,0,0,0,0
255,1.86112,1.84849,1.70255,1.35387,0.977669,0.644599,0.43029,0.111492,8.93009
256,3.43334,3.40999,3.19822,2.70528,2.15775,1.60171,1.06829,0.276112,17.8507
257,2.26937,2.25386,2.13296,1.84629,1.50507,1.13092,0.752817,0.193439,12.0847
258,2.15627,2.14149,2.01387,1.71123,1.36213,1.00034,0.665096,0.170287,11.2207
259,1.15578,1.14782,1.04966,0.819948,0.583219,0.382667,0.254064,0.0647751,5.45794
260,3.33502,3.31194,3.17991,2.886,2.52916,2.06516,1.36811,0.346527,19.0218
261,1.86169,1.84879,1.65479,1.27234,0.986698,0.780455,0.516866,0.130796,9.05242
262,0.735531,0.730417,0.688216,0.587694,0.46945,0.344277,0.227662,0.0573549,3.8406
263,0.565987,0.562032,0.51095,0.390435,0.266396,0.164898,0.10883,0.0272588,2.59679
264,0.803134,0.797502,0.760354,0.673732,0.567086,0.43958,0.289695,0.0722477,4.40333
265,0.588633,0.58448,0.534113,0.414872,0.289734,0.183773,0.120817,0.029914,2.74634
266,1.73259,1.72035,1.57085,1.22048,0.858478,0.553313,0.36356,0.0898674,8.10949
267,1.4181,1.40803,1.32022,1.11185,0.872464,0.628299,0.411996,0.101231,7.27219
268,0.694584,0.689638,0.644469,0.536797,0.413917,0.291802,0.19113,0.0468064,3.50914
269,0.624652,0.620183,0.571188,0.454741,0.328817,0.216222,0.141361,0.034427,2.99159
270,2.32791,2.3112,2.19261,1.91464,1.57929,1.19673,0.78137,0.189556,12.4933
271,1.48159,1.47092,1.38684,1.18849,0.955387,0.704874,0.459501,0.110954,7.75856
272,0,0,0,0,0,0,0,0,0
273,1.22745,1.21855,1.12023,0.888231,0.640642,0.421495,0.274069,0.0656807,5.85635
274,0,0,0,0,0,0,0,0,0
275,3.33199,3.30763,3.07225,2.513,1.88876,1.29328,0.83819,0.198944,16.4441
276,3.5564,3.5303,3.23163,2.53194,1.79983,1.16827,0.755869,0.178495,16.7527
277,0.635749,0.631065,0.582235,0.466357,0.339841,0.224533,0.145036,0.0340854,3.0589
278,1.0339,1.02626,0.921224,0.678423,0.440304,0.258045,0.166533,0.0390345,4.56372
279,2.01612,2.00118,1.87212,1.58188,1.27652,0.971681,0.626095,0.146068,10.4917
280,0,0,0,0,0,0,0,0,0
281,0.53562,0.531614,0.479075,0.356903,0.234872,0.139163,0.0893365,0.0206157,2.3872
282,3.06054,3.03762,2.79276,2.22054,1.61429,1.07397,0.688955,0.158655,14.6473
283,0,0,0,0,0,0,0,0,0
284,0.780679,0.774784,0.734839,0.641965,0.529577,0.399633,0.255509,0.0582645,4.17525
285,1.18342,1.17446,1.07334,0.836438,0.588348,0.375433,0.239829,0.0545495,5.52582
286,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0
288,1.25271,1.24312,1.14388,0.909962,0.657294,0.429716,0.273106,0.0611944,5.97098
289,0,0,0,0,0,0,0,0,0
290,0.621704,0.616913,0.567003,0.449466,0.322957,0.209747,0.132936,0.0295463,2.95027
291,2.39224,2.37375,2.17218,1.70119,1.20592,0.775266,0.49079,0.108713,11.2201
292,0.536408,0.532247,0.47939,0.35691,0.234605,0.138401,0.0874774,0.019287,2.38473
293,1.22502,1.21549,1.11584,0.882943,0.635393,0.415209,0.262106,0.057577,5.80957
294,0.208234,0.206609,0.163185,0.0802386,0.0285799,0.00831292,0.00524028,0.00114643,0.701547
295,1.81416,1.79994,1.6486,1.29489,0.920942,0.593093,0.373162,0.0811853,8.52597
296,0.561972,0.557553,0.505245,0.383508,0.259128,0.157318,0.0988389,0.0214135,2.54497
297,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0
299,1.46076,1.44917,1.36146,1.15752,0.920783,0.667664,0.41774,0.0894141,7.52451
300,0,0,0,0,0,0,0,0,0
301,1.07769,1.06907,0.96318,0.718637,0.474023,0.280062,0.174586,0.0369717,4.79422
302,0.686363,0.680853,0.633757,0.523291,0.398485,0.274711,0.171013,0.0360696,3.40454
303,2.03814,2.02172,1.81267,1.33843,0.879949,0.525625,0.32667,0.0685689,9.01178
304,0.648005,0.64277,0.593567,0.478235,0.35175,0.233535,0.144962,0.0303199,3.12314
305,0.62546,0.620394,0.570123,0.452496,0.325827,0.21144,0.131098,0.0273298,2.96417
306,0.536841,0.532474,0.479209,0.356467,0.234137,0.137627,0.0851629,0.0176519,2.37957
307,1.22475,1.21476,1.11359,0.877956,0.627256,0.40413,0.249806,0.0516169,5.76386
308,0.983763,0.975726,0.871709,0.638177,0.416517,0.247685,0.152971,0.0315294,4.31808
309,0.848974,0.842008,0.734014,0.494793,0.282769,0.143073,0.0881849,0.0180707,3.45189
310,1.39443,1.38294,1.2906,1.07675,0.835283,0.589068,0.362358,0.0738261,7.00525
311,2.07259,2.05547,1.91808,1.60251,1.25008,0.889961,0.546922,0.111119,10.4467
312,0.744214,0.738056,0.694176,0.592559,0.473001,0.34215,0.210086,0.0425772,3.83682
313,2.09206,2.07468,1.93653,1.61774,1.25853,0.890674,0.545833,0.110004,10.5261
314,0.613904,0.608788,0.557706,0.438744,0.311977,0.199283,0.121968,0.0244884,2.87686
315,0.592106,0.587159,0.535218,0.414615,0.28844,0.179929,0.109985,0.0220024,2.72946
316,0.709793,0.703837,0.65754,0.549884,0.426341,0.298574,0.182144,0.0362287,3.56434
317,0.590313,0.585352,0.533262,0.412395,0.286098,0.17774,0.10835,0.0215053,2.71502
318,1.49777,1.4851,1.39908,1.20339,0.975599,0.720583,0.438069,0.0862648,7.80586
319,0,0,0,0,0,0,0,0,0
320,0.327182,0.324406,0.272391,0.163076,0.0779355,0.0318474,0.0193282,0.00378737,1.21995
321,1.49887,1.4861,1.32766,0.971465,0.630774,0.370019,0.224179,0.0437117,6.55278
322,0.149385,0.148108,0.109406,0.0409108,0.00679886,3.23626e-05,1.95691e-05,3.79437e-06,0.454664
323,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0
325,1.43864,1.42622,1.26261,0.894389,0.548426,0.298212,0.179478,0.0343326,6.08231
326,1.95983,1.94285,1.79607,1.45853,1.09111,0.739104,0.444233,0.0846519,9.51637
327,0,0,0,0,0,0,0,0,0
328,1.61087,1.59683,1.44053,1.08835,0.741753,0.459553,0.275377,0.052021,7.26529
329,0,0,0,0,0,0,0,0,0
330,1.03995,1.03084,0.922382,0.675727,0.434545,0.248347,0.148443,0.0278405,4.52808
331,0.577625,0.572555,0.519575,0.397564,0.271712,0.16555,0.0988555,0.0184879,2.62192
332,1.05855,1.04922,0.941149,0.695122,0.452538,0.262168,0.15628,0.0290838,4.64411
333,0.736772,0.730256,0.684894,0.580776,0.45918,0.326877,0.194486,0.035998,3.74924
334,0.502124,0.49767,0.442942,0.319131,0.200105,0.110903,0.0658847,0.0121416,2.1509
335,0,0,0,0,0,0,0,0,0
336,1.82479,1.80852,1.65724,1.31357,0.954078,0.627924,0.372066,0.0680592,8.62625
337,0,0,0,0,0,0,0,0,0
338,0.596988,0.591638,0.539047,0.417921,0.290962,0.180475,0.106678,0.0193784,2.74309
339,2.81178,2.78647,2.52278,1.92377,1.3182,0.811399,0.478531,0.0863676,12.7393
340,0.617167,0.611597,0.534389,0.380854,0.254895,0.160196,0.0943637,0.0169729,2.67043
341,1.21922,1.20818,1.10704,0.877807,0.638116,0.419933,0.246944,0.0442023,5.76143
342,0.697354,0.691021,0.642887,0.532174,0.406699,0.27862,0.163618,0.0291721,3.44154
343,2.03747,2.01893,1.80073,1.30879,0.833615,0.470916,0.276208,0.0490763,8.79574
344,0.715786,0.709253,0.611799,0.408614,0.242291,0.134968,0.0790477,0.0139868,2.91575
345,0.541668,0.53671,0.482334,0.358597,0.235249,0.136654,0.0799321,0.0140913,2.38524
346,1.30659,1.29459,1.19446,0.965172,0.715101,0.4754,0.277643,0.0487312,6.27769
347,1.1715,1.1607,1.05446,0.811346,0.559481,0.343132,0.200029,0.0349255,5.33557
348,0.71587,0.709265,0.66197,0.553753,0.429524,0.298553,0.173921,0.030307,3.57316
349,1.26207,1.25039,1.14755,0.911733,0.658439,0.424687,0.247036,0.0428684,5.94477
350,0,0,0,0,0,0,0,0,0
351,1.26665,1.25485,1.16186,0.960061,0.752491,0.544009,0.315317,0.0541642,6.30941
352,0.459184,0.454891,0.399496,0.27667,0.164075,0.0853173,0.049369,0.00844035,1.89744
353,1.13642,1.12576,1.0193,0.778143,0.533197,0.326325,0.188544,0.0320967,5.13978
354,0.488859,0.484271,0.428921,0.305065,0.187954,0.101858,0.058825,0.0100013,2.06575
355,0.329418,0.326318,0.273679,0.163978,0.0786698,0.0321722,0.0185557,0.00314302,1.22593
356,0,0,0,0,0,0,0,0,0
357,1.24674,1.23493,1.13042,0.891155,0.63557,0.402857,0.231524,0.038821,5.81202
358,0.324479,0.321399,0.268297,0.157396,0.0713826,0.0259327,0.0148895,0.0024899,1.18627
359,0,0,0,0,0,0,0,0,0
360,0.671483,0.665068,0.614819,0.499886,0.372379,0.247047,0.141378,0.0234223,3.23548
